ID,DATE,MANUFACTURER,S15,EQUIPMENT_FAILURE
100078,10/11/16,Z,21.36,0
100078,10/12/16,Z,18.24,0
100078,10/13/16,Z,19.2,0
100078,10/14/16,Z,0,0
100078,10/15/16,Z,0,0
100078,10/16/16,Z,10.8,0
100078,10/17/16,Z,18.24,0
100078,10/18/16,Z,22.8,0
100078,10/19/16,Z,24.96,0
100078,10/20/16,Z,19.2,0
100078,10/21/16,Z,25.68,0
100078,10/22/16,Z,18,0
100078,10/23/16,Z,19.92,0
100078,10/24/16,Z,18,0
100078,10/25/16,Z,30,0
100078,10/26/16,Z,21.84,0
100078,10/27/16,Z,28.56,0
100078,10/28/16,Z,26.64,0
100078,10/29/16,Z,24.72,0
100078,10/30/16,Z,30,0
100078,10/31/16,Z,21.36,0
100078,11/1/16,Z,20.88,0
100078,11/2/16,Z,25.2,0
100078,11/3/16,Z,29.76,0
100078,11/4/16,Z,29.28,0
100078,11/5/16,Z,30,0
100078,11/6/16,Z,25.44,0
100078,11/7/16,Z,26.88,0
100078,11/8/16,Z,20.16,0
100078,11/9/16,Z,25.68,0
100078,11/10/16,Z,22.08,0
100078,11/11/16,Z,27.84,0
100078,11/12/16,Z,26.16,0
100078,11/13/16,Z,22.08,0
100078,11/14/16,Z,23.52,0
100078,11/15/16,Z,26.88,0
100078,11/16/16,Z,26.64,0
100078,11/17/16,Z,22.8,0
100078,11/18/16,Z,28.8,0
100078,11/19/16,Z,29.28,0
100078,11/20/16,Z,19.92,0
100078,11/21/16,Z,29.52,0
100078,11/22/16,Z,19.68,0
100078,11/23/16,Z,20.64,0
100078,11/24/16,Z,29.28,0
100078,11/25/16,Z,30,0
100078,11/26/16,Z,19.2,0
100078,11/27/16,Z,26.4,0
100078,11/28/16,Z,20.88,0
100078,11/29/16,Z,21.12,0
100078,11/30/16,Z,20.16,0
100078,12/1/16,Z,24.96,0
100081,12/2/14,V,9.420083,0
100081,12/3/14,V,5.869371,0
100081,12/4/14,V,8.893333,0
100081,12/5/14,V,9.127754,0
100081,12/6/14,V,9.207744,0
100081,12/7/14,V,8.9784,0
100081,12/8/14,V,7.665183,0
100081,12/9/14,V,8.907273,0
100081,12/10/14,V,7.671086,0
100081,12/11/14,V,7.3644,0
100081,12/12/14,V,7.445558,0
100081,12/13/14,V,6.6736,0
100081,12/14/14,V,8.152941,0
100081,12/15/14,V,7.2261,0
100081,12/16/14,V,9.64224,0
100081,12/17/14,V,8.094171,0
100081,12/18/14,V,6.3,0
100081,12/19/14,V,8.8944,0
100081,12/20/14,V,6.936,0
100081,12/21/14,V,8.484,0
100081,12/22/14,V,6.4464,0
100081,12/23/14,V,7.728,0
100081,12/24/14,V,9.072,0
100081,12/25/14,V,6.552,0
100081,12/26/14,V,6.12,0
100081,12/27/14,V,9.66,0
100081,12/28/14,V,6.6912,0
100081,12/29/14,V,8.6496,0
100081,12/30/14,V,6.2208,0
100081,12/31/14,V,9.6,0
100081,1/1/15,V,9.8736,0
100081,1/2/15,V,6.3648,0
100081,1/3/15,V,7.224,0
100081,1/4/15,V,9.1392,0
100081,1/5/15,V,6.528,0
100081,1/6/15,V,7.344,0
100081,1/7/15,V,10.1184,0
100081,1/8/15,V,7.8408,0
100081,1/9/15,V,8.976,0
100081,1/10/15,V,6.7728,0
100081,1/11/15,V,6.528,0
100081,1/12/15,V,7.9152,0
100081,1/13/15,V,10.08,0
100081,1/14/15,V,10.233333,0
100081,1/15/15,V,6.2832,0
100081,1/16/15,V,6.3648,0
100081,1/17/15,V,6.2016,0
100081,1/18/15,V,6.9888,0
100081,1/19/15,V,23.028,0
100081,1/20/15,V,18.96,0
100081,1/21/15,V,25.68,0
100081,1/22/15,V,19.6224,0
100081,1/23/15,V,8.316,0
100081,1/24/15,V,6.528,0
100081,1/25/15,V,10.1184,0
100081,1/26/15,V,6.636,0
100081,1/27/15,V,8.3232,0
100081,1/28/15,V,8.7312,0
100081,1/29/15,V,6.528,0
100081,1/30/15,V,7.056,0
100081,1/31/15,V,6.4464,0
100081,2/1/15,V,8.316,0
100081,2/2/15,V,10.2,0
100081,2/3/15,V,0,0
100081,2/4/15,V,8.0352,0
100081,2/5/15,V,7.4784,0
100081,2/6/15,V,10.1352,0
100081,2/7/15,V,8.652,0
100081,2/8/15,V,6.9984,0
100081,2/9/15,V,8.1216,0
100081,2/10/15,V,6.48,0
100081,2/11/15,V,10.4544,0
100081,2/12/15,V,7.6896,0
100081,2/13/15,V,7.0848,0
100081,2/14/15,V,8.712,0
100081,2/15/15,V,7.476,0
100081,2/16/15,V,8.2944,0
100081,2/17/15,V,8.8128,0
100081,2/18/15,V,10.8336,0
100081,2/19/15,V,7.776,0
100081,2/20/15,V,8.8992,0
100081,2/21/15,V,12.936,0
100081,2/22/15,V,9.9456,0
100081,2/23/15,V,10.212,0
100081,2/24/15,V,10.1952,0
100081,2/25/15,V,7.6896,0
100081,2/26/15,V,8.232,0
100081,2/27/15,V,10.212,0
100081,2/28/15,V,8.1696,0
100081,3/1/15,V,7.776,0
100081,3/2/15,V,7.104,0
100081,3/3/15,V,8.208,0
100081,3/4/15,V,9.9456,0
100081,3/5/15,V,15.7728,0
100081,3/6/15,V,13.9776,0
100081,3/7/15,V,12.5904,0
100081,3/8/15,V,29.52,0
100081,3/9/15,V,18,0
100081,3/10/15,V,24.48,0
100081,3/11/15,V,28.08,0
100081,3/12/15,V,19.2,0
100081,3/13/15,V,25.2,0
100081,3/14/15,V,14.7888,0
100081,3/15/15,V,20.64,0
100081,3/16/15,V,20.4,0
100081,3/17/15,V,20.4,0
100081,3/18/15,V,27.36,0
100081,3/19/15,V,28.8,0
100081,3/20/15,V,29.04,0
100081,3/21/15,V,19.44,0
100081,3/22/15,V,29.52,0
100081,3/23/15,V,23.04,0
100081,3/24/15,V,27.36,0
100081,3/25/15,V,25.44,0
100081,3/26/15,V,19.92,0
100081,3/27/15,V,26.64,0
100081,3/28/15,V,20.64,0
100081,3/29/15,V,29.76,0
100081,3/30/15,V,26.64,0
100081,3/31/15,V,23.04,0
100081,4/1/15,V,29.52,0
100081,4/2/15,V,18.48,0
100081,4/3/15,V,0,0
100081,4/4/15,V,0,0
100081,4/5/15,V,0,0
100081,4/6/15,V,0,0
100081,4/7/15,V,0,0
100081,4/8/15,V,0,0
100081,4/9/15,V,0,0
100081,4/10/15,V,23.52,0
100081,4/11/15,V,18.48,0
100081,4/12/15,V,24.24,0
100081,4/13/15,V,26.16,0
100081,4/14/15,V,20.88,0
100081,4/15/15,V,18.96,0
100081,4/16/15,V,26.4,0
100081,4/17/15,V,25.2,0
100081,4/18/15,V,26.64,0
100081,4/19/15,V,26.4,0
100081,4/20/15,V,24.24,0
100081,4/21/15,V,27.6,0
100081,4/22/15,V,29.28,0
100081,4/23/15,V,26.64,0
100081,4/24/15,V,28.8,0
100081,4/25/15,V,26.16,0
100081,4/26/15,V,26.64,0
100081,4/27/15,V,25.44,0
100081,4/28/15,V,30,0
100081,4/29/15,V,24.72,0
100081,4/30/15,V,19.92,0
100081,5/1/15,V,18.72,0
100081,5/2/15,V,23.28,0
100081,5/3/15,V,0,0
100081,5/4/15,V,0,0
100081,5/5/15,V,0,0
100081,5/6/15,V,0,0
100081,5/7/15,V,0,0
100081,5/8/15,V,21.6,0
100081,5/9/15,V,20.5056,0
100081,5/10/15,V,20.88,0
100081,5/11/15,V,22.32,0
100081,5/12/15,V,23.28,0
100081,5/13/15,V,29.04,0
100081,5/14/15,V,25.2,0
100081,5/15/15,V,17.846069,0
100081,5/16/15,V,25.2,0
100081,5/17/15,V,21.12,0
100081,5/18/15,V,19.3224,0
100081,5/19/15,V,21.8592,0
100081,5/20/15,V,29.52,0
100081,5/21/15,V,27.36,0
100081,5/22/15,V,23.04,0
100081,5/23/15,V,26.4,0
100081,5/24/15,V,21.6,0
100081,5/25/15,V,25.2,0
100081,5/26/15,V,25.44,0
100081,5/27/15,V,29.28,0
100081,5/28/15,V,19.2,0
100081,5/29/15,V,29.52,0
100081,5/30/15,V,20.64,0
100081,5/31/15,V,26.4,0
100081,6/1/15,V,22.8,0
100081,6/2/15,V,28.56,0
100081,6/3/15,V,24.24,0
100081,6/4/15,V,26.88,0
100081,6/5/15,V,0,0
100081,6/6/15,V,26.88,0
100081,6/7/15,V,22.08,0
100081,6/8/15,V,26.88,0
100081,6/9/15,V,26.88,0
100081,6/10/15,V,25.2,0
100081,6/11/15,V,25.92,0
100081,6/12/15,V,21.84,0
100081,6/13/15,V,21.12,0
100081,6/14/15,V,23.04,0
100081,6/15/15,V,27.36,0
100081,6/16/15,V,19.2,0
100081,6/17/15,V,23.52,0
100081,6/18/15,V,18.72,0
100081,6/19/15,V,23.7456,0
100081,6/20/15,V,25.44,0
100081,6/21/15,V,29.76,0
100081,6/22/15,V,20.88,0
100081,6/23/15,V,23.76,0
100081,6/24/15,V,19.2,0
100081,6/25/15,V,18.24,0
100081,6/26/15,V,28.08,0
100081,6/27/15,V,25.68,0
100081,6/28/15,V,25.44,0
100081,6/29/15,V,23.76,0
100081,6/30/15,V,21.84,0
100081,7/1/15,V,19.44,0
100081,7/2/15,V,23.52,0
100081,7/3/15,V,28.08,0
100081,7/4/15,V,27.6,0
100081,7/5/15,V,18.24,0
100081,7/6/15,V,24.24,0
100081,7/7/15,V,25.68,0
100081,7/8/15,V,30,0
100081,7/9/15,V,29.76,0
100081,7/10/15,V,22.08,0
100081,7/11/15,V,28.8,0
100081,7/12/15,V,23.52,0
100081,7/13/15,V,18,0
100081,7/14/15,V,18.48,0
100081,7/15/15,V,28.8,0
100081,7/16/15,V,28.08,0
100081,7/17/15,V,26.16,0
100081,7/18/15,V,21.6,0
100081,7/19/15,V,28.32,0
100081,7/20/15,V,30,0
100081,7/21/15,V,18,0
100081,7/22/15,V,26.4,0
100081,7/23/15,V,29.76,0
100081,7/24/15,V,24.24,0
100081,7/25/15,V,22.08,0
100081,7/26/15,V,28.32,0
100081,7/27/15,V,27.6,0
100081,7/28/15,V,28.08,0
100081,7/29/15,V,21.84,0
100081,7/30/15,V,18,0
100081,7/31/15,V,18.72,0
100081,8/1/15,V,22.0968,0
100081,8/2/15,V,24.48,0
100081,8/3/15,V,23.76,0
100081,8/4/15,V,22.32,0
100081,8/5/15,V,29.52,0
100081,8/6/15,V,29.04,0
100081,8/7/15,V,27.36,0
100081,8/8/15,V,28.56,0
100081,8/9/15,V,21.6,0
100081,8/10/15,V,18.72,0
100081,8/11/15,V,25.2,0
100081,8/12/15,V,23.28,0
100081,8/13/15,V,29.04,0
100081,8/14/15,V,18.96,0
100081,8/15/15,V,22.08,0
100081,8/16/15,V,29.28,0
100081,8/17/15,V,28.32,0
100081,8/18/15,V,23.04,0
100081,8/19/15,V,23.28,0
100081,8/20/15,V,19.92,0
100081,8/21/15,V,21.36,0
100081,8/22/15,V,27.36,0
100081,8/23/15,V,25.44,0
100081,8/24/15,V,21.84,0
100081,8/25/15,V,21.12,0
100081,8/26/15,V,19.44,0
100081,8/27/15,V,27.36,0
100081,8/28/15,V,20.16,0
100081,8/29/15,V,25.92,0
100081,8/30/15,V,26.4,0
100081,8/31/15,V,20.16,0
100081,9/1/15,V,25.44,0
100081,9/2/15,V,20.88,0
100081,9/3/15,V,21.216,0
100081,9/4/15,V,26.64,0
100081,9/5/15,V,21.12,0
100081,9/6/15,V,22.8,0
100081,9/7/15,V,27.6,0
100081,9/8/15,V,25.5528,0
100081,9/9/15,V,23.04,0
100081,9/10/15,V,20.4,0
100081,9/11/15,V,25.87531,0
100081,9/12/15,V,26.832,0
100081,9/13/15,V,19.68,0
100081,9/14/15,V,24.674222,0
100081,9/15/15,V,25.92,0
100081,9/16/15,V,25.2,0
100081,9/17/15,V,26.16,0
100081,9/18/15,V,21.6,0
100081,9/19/15,V,26.88,0
100081,9/20/15,V,22.32,0
100081,9/21/15,V,19.2,0
100081,9/22/15,V,28.56,0
100081,9/23/15,V,21.6,0
100081,9/24/15,V,30,0
100081,9/25/15,V,27.12,0
100081,9/26/15,V,23.04,0
100081,9/27/15,V,21.36,0
100081,9/28/15,V,20.64,0
100081,9/29/15,V,22.08,0
100081,9/30/15,V,25.68,0
100081,10/1/15,V,18.24,0
100081,10/2/15,V,22.8,0
100081,10/3/15,V,19.68,0
100081,10/4/15,V,18.96,0
100081,10/5/15,V,18.48,0
100081,10/6/15,V,19.92,0
100081,10/7/15,V,27.84,0
100081,10/8/15,V,20.88,0
100081,10/9/15,V,24.4728,0
100081,10/10/15,V,24.24,0
100081,10/11/15,V,26.64,0
100081,10/12/15,V,21.6,0
100081,10/13/15,V,24.96,0
100081,10/14/15,V,20.88,0
100081,10/15/15,V,24.72,0
100081,10/16/15,V,23.28,0
100081,10/17/15,V,18,0
100081,10/18/15,V,25.44,0
100081,10/19/15,V,28.08,0
100081,10/20/15,V,19.2,0
100081,10/21/15,V,24.48,0
100081,10/22/15,V,22.56,0
100081,10/23/15,V,18.96,0
100081,10/24/15,V,25.2,0
100081,10/25/15,V,22.56,0
100081,10/26/15,V,24.24,0
100081,10/27/15,V,20.4,0
100081,10/28/15,V,19.68,0
100081,10/29/15,V,27.12,0
100081,10/30/15,V,26.88,0
100081,10/31/15,V,28.32,0
100081,11/1/15,V,28.08,0
100081,11/2/15,V,28.56,0
100081,11/3/15,V,28.8,0
100081,11/4/15,V,28.32,0
100081,11/5/15,V,28.8,0
100081,11/6/15,V,19.2,0
100081,11/7/15,V,18.24,0
100081,11/8/15,V,30,0
100081,11/9/15,V,26.88,0
100081,11/10/15,V,29.76,0
100081,11/11/15,V,24.24,0
100081,11/12/15,V,25.68,0
100081,11/13/15,V,19.68,0
100081,11/14/15,V,24.72,0
100081,11/15/15,V,21.84,0
100081,11/16/15,V,20.88,0
100081,11/17/15,V,21.36,0
100081,11/18/15,V,24.48,0
100081,11/19/15,V,23.04,0
100081,11/20/15,V,21.12,0
100081,11/21/15,V,26.64,0
100081,11/22/15,V,27.84,0
100081,11/23/15,V,24.72,0
100081,11/24/15,V,21.36,0
100081,11/25/15,V,29.52,0
100081,11/26/15,V,18.24,0
100081,11/27/15,V,25.44,0
100081,11/28/15,V,23.52,0
100081,11/29/15,V,22.32,0
100081,11/30/15,V,28.32,0
100081,12/1/15,V,18.48,0
100081,12/2/15,V,26.88,0
100081,12/3/15,V,29.28,0
100081,12/4/15,V,23.76,0
100081,12/5/15,V,22.8,0
100081,12/6/15,V,21.36,0
100081,12/7/15,V,0,0
100081,12/8/15,V,16.2864,0
100081,12/9/15,V,12.3888,0
100081,12/10/15,V,20.4,0
100081,12/11/15,V,26.64,0
100081,12/12/15,V,24.48,0
100081,12/13/15,V,21.84,0
100081,12/14/15,V,19.44,0
100081,12/15/15,V,20.88,0
100081,12/16/15,V,24.72,0
100081,12/17/15,V,25.92,0
100081,12/18/15,V,26.64,0
100081,12/19/15,V,26.64,0
100081,12/20/15,V,24.96,0
100081,12/21/15,V,26.64,0
100081,12/22/15,V,26.4,0
100081,12/23/15,V,25.44,0
100081,12/24/15,V,29.04,0
100081,12/25/15,V,27.36,0
100081,12/26/15,V,25.44,0
100081,12/27/15,V,17.7,0
100081,12/28/15,V,13.0272,0
100081,12/29/15,V,28.32,0
100081,12/30/15,V,28.08,0
100081,12/31/15,V,25.2,0
100081,1/1/16,V,29.52,0
100081,1/2/16,V,26.88,0
100081,1/3/16,V,25.44,0
100081,1/4/16,V,28.8,0
100081,1/5/16,V,25.44,0
100081,1/6/16,V,25.44,0
100081,1/7/16,V,27.132,0
100081,1/8/16,V,21.6,0
100081,1/9/16,V,18.72,0
100081,1/10/16,V,29.76,0
100081,1/11/16,V,22.08,0
100081,1/12/16,V,22.56,0
100081,1/13/16,V,24.24,0
100081,1/14/16,V,28.32,0
100081,1/15/16,V,25.92,0
100081,1/16/16,V,23.52,0
100081,1/17/16,V,18.96,0
100081,1/18/16,V,25.68,0
100081,1/19/16,V,19.92,0
100081,1/20/16,V,20.4,0
100081,1/21/16,V,19.44,0
100081,1/22/16,V,28.8,0
100081,1/23/16,V,28.8,0
100081,1/24/16,V,20.64,0
100081,1/25/16,V,20.88,0
100081,1/26/16,V,18,0
100081,1/27/16,V,30,0
100081,1/28/16,V,25.92,0
100081,1/29/16,V,20.4,0
100081,1/30/16,V,19.68,0
100081,1/31/16,V,23.04,0
100081,2/1/16,V,0,1
100081,2/2/16,V,0,0
100081,2/3/16,V,0,0
100081,2/4/16,V,0,0
100081,2/5/16,V,0,0
100081,2/6/16,V,0,0
100081,2/7/16,V,0,0
100081,2/8/16,V,0,0
100081,2/9/16,V,0,0
100081,2/10/16,V,0,0
100081,2/11/16,V,0,0
100081,2/12/16,V,0,0
100081,2/13/16,V,0,0
100081,2/14/16,V,0,0
100081,2/15/16,V,0,0
100081,2/16/16,V,0,0
100081,2/17/16,V,0,0
100081,2/18/16,V,0,0
100081,2/19/16,V,0,0
100081,2/20/16,V,0,0
100081,2/21/16,V,0,0
100081,2/22/16,V,0,0
100081,2/23/16,V,0,0
100081,2/24/16,V,0,0
100081,2/25/16,V,0,0
100081,2/26/16,V,0,0
100081,2/27/16,V,26.88,0
100081,2/28/16,V,24.24,0
100081,2/29/16,V,29.04,0
100081,3/1/16,V,27.6,0
100081,3/2/16,V,28.32,0
100081,3/3/16,V,26.64,0
100081,3/4/16,V,26.16,0
100081,3/5/16,V,27.12,0
100081,3/6/16,V,19.92,0
100081,3/7/16,V,25.2,0
100081,3/8/16,V,29.76,0
100081,3/9/16,V,28.08,0
100081,3/10/16,V,20.4,0
100081,3/11/16,V,24.96,0
100081,3/12/16,V,21.36,0
100081,3/13/16,V,27.84,0
100081,3/14/16,V,26.4,0
100081,3/15/16,V,25.92,0
100081,3/16/16,V,24.24,0
100081,3/17/16,V,27.36,0
100081,3/18/16,V,24.72,0
100081,3/19/16,V,25.68,0
100081,3/20/16,V,26.16,0
100081,3/21/16,V,18.72,0
100081,3/22/16,V,29.04,0
100081,3/23/16,V,18.24,0
100081,3/24/16,V,28.8,0
100081,3/25/16,V,29.52,0
100081,3/26/16,V,20.64,0
100081,3/27/16,V,24.48,0
100081,3/28/16,V,23.76,0
100081,3/29/16,V,26.88,0
100081,3/30/16,V,26.16,0
100081,3/31/16,V,19.2,0
100081,4/1/16,V,25.68,0
100081,4/2/16,V,25.68,0
100081,4/3/16,V,24.96,0
100081,4/4/16,V,21.6216,0
100081,4/5/16,V,23.76,0
100081,4/6/16,V,21.12,0
100081,4/7/16,V,20.88,0
100081,4/8/16,V,22.08,0
100081,4/9/16,V,20.4,0
100081,4/10/16,V,22.32,0
100081,4/11/16,V,18.48,0
100081,4/12/16,V,25.44,0
100081,4/13/16,V,21.12,0
100081,4/14/16,V,24.96,0
100081,4/15/16,V,27.36,0
100081,4/16/16,V,21.36,0
100081,4/17/16,V,24.24,0
100081,4/18/16,V,21.36,0
100081,4/19/16,V,24.72,0
100081,4/20/16,V,19.2,0
100081,4/21/16,V,25.68,0
100081,4/22/16,V,20.88,0
100081,4/23/16,V,30,0
100081,4/24/16,V,0,0
100081,4/25/16,V,0,0
100081,4/26/16,V,0,0
100081,4/27/16,V,0,0
100081,4/28/16,V,0,0
100081,4/29/16,V,0,0
100081,4/30/16,V,0,0
100081,5/1/16,V,0,0
100081,5/2/16,V,0,0
100081,5/3/16,V,0,0
100081,5/4/16,V,0,0
100081,5/5/16,V,0,0
100081,5/6/16,V,0,0
100081,5/7/16,V,0,0
100081,5/8/16,V,0,0
100081,5/9/16,V,0,0
100081,5/10/16,V,0,0
100081,5/11/16,V,0,0
100081,5/12/16,V,0,0
100081,5/13/16,V,0,0
100081,5/14/16,V,0,0
100081,5/15/16,V,0,0
100081,5/16/16,V,0,0
100081,5/17/16,V,0,0
100081,5/18/16,V,0,0
100081,5/19/16,V,0,0
100081,5/20/16,V,0,0
100081,5/21/16,V,0,0
100081,5/22/16,V,0,0
100081,5/23/16,V,0,0
100081,5/24/16,V,0,0
100081,5/25/16,V,0,0
100081,5/26/16,V,0,0
100081,5/27/16,V,0,0
100081,5/28/16,V,0,0
100081,5/29/16,V,0,0
100081,5/30/16,V,0,0
100081,5/31/16,V,0,0
100081,6/1/16,V,0,0
100081,6/2/16,V,0,0
100081,6/3/16,V,0,0
100081,6/4/16,V,0,0
100081,6/5/16,V,0,0
100081,6/6/16,V,0,0
100081,6/7/16,V,0,0
100081,6/8/16,V,0,0
100081,6/9/16,V,0,0
100081,6/10/16,V,0,0
100081,6/11/16,V,0,0
100081,6/12/16,V,0,0
100081,6/13/16,V,0,0
100081,6/14/16,V,0,0
100081,6/15/16,V,0,0
100081,6/16/16,V,0,0
100081,6/17/16,V,0,0
100081,6/18/16,V,0,0
100081,6/19/16,V,0,0
100081,6/20/16,V,0,0
100081,6/21/16,V,0,0
100081,6/22/16,V,0,0
100081,6/23/16,V,0,0
100081,6/24/16,V,0,0
100081,6/25/16,V,0,0
100081,6/26/16,V,0,0
100081,6/27/16,V,0,0
100081,6/28/16,V,0,0
100081,6/29/16,V,0,0
100081,6/30/16,V,0,0
100081,7/1/16,V,0,0
100081,7/2/16,V,0,0
100081,7/3/16,V,0,0
100081,7/4/16,V,0,0
100081,7/5/16,V,0,0
100081,7/6/16,V,0,0
100081,7/7/16,V,0,0
100081,7/8/16,V,0,0
100081,7/9/16,V,0,0
100081,7/10/16,V,0,0
100081,7/11/16,V,0,0
100081,7/12/16,V,0,0
100081,7/13/16,V,0,0
100081,7/14/16,V,0,0
100081,7/15/16,V,0,0
100081,7/16/16,V,0,0
100081,7/17/16,V,0,0
100081,7/18/16,V,0,0
100081,7/19/16,V,0,0
100081,7/20/16,V,0,0
100081,7/21/16,V,0,0
100081,7/22/16,V,0,0
100081,7/23/16,V,0,0
100081,7/24/16,V,0,0
100081,7/25/16,V,0,0
100081,7/26/16,V,0,0
100081,7/27/16,V,0,0
100081,7/28/16,V,0,0
100081,7/29/16,V,0,0
100081,7/30/16,V,0,0
100081,7/31/16,V,0,0
100081,8/1/16,V,0,0
100081,8/2/16,V,0,0
100081,8/3/16,V,0,0
100081,8/4/16,V,0,0
100081,8/5/16,V,0,0
100081,8/6/16,V,0,0
100081,8/7/16,V,0,0
100081,8/8/16,V,0,0
100081,8/9/16,V,12.2112,0
100081,8/10/16,V,22.32,0
100081,8/11/16,V,30,0
100081,8/12/16,V,25.92,0
100081,8/13/16,V,20.88,0
100081,8/14/16,V,29.52,0
100081,8/15/16,V,10.3488,0
100081,8/16/16,V,7.6032,0
100081,8/17/16,V,22.8,0
100081,8/18/16,V,29.28,0
100081,8/19/16,V,25.68,0
100081,8/20/16,V,19.2,0
100081,8/21/16,V,23.52,0
100081,8/22/16,V,19.44,0
100081,8/23/16,V,0,0
100081,8/24/16,V,16.4472,0
100081,8/25/16,V,28.32,0
100081,8/26/16,V,20.16,0
100081,8/27/16,V,30,0
100081,8/28/16,V,21.84,0
100081,8/29/16,V,29.04,0
100081,8/30/16,V,25.68,0
100081,8/31/16,V,20.64,0
100081,9/1/16,V,23.2128,0
100081,9/2/16,V,27.12,0
100081,9/3/16,V,21.12,0
100081,9/4/16,V,20.64,0
100081,9/5/16,V,28.56,0
100081,9/6/16,V,26.88,0
100081,9/7/16,V,20.64,0
100081,9/8/16,V,26.16,0
100081,9/9/16,V,23.52,0
100081,9/10/16,V,23.28,0
100081,9/11/16,V,23.76,0
100081,9/12/16,V,18.96,0
100081,9/13/16,V,23.52,0
100081,9/14/16,V,21.6,0
100081,9/15/16,V,28.08,0
100081,9/16/16,V,28.32,0
100081,9/17/16,V,23.52,0
100081,9/18/16,V,30,0
100081,9/19/16,V,20.88,0
100081,9/20/16,V,19.68,0
100081,9/21/16,V,0,0
100081,9/22/16,V,26.16,0
100081,9/23/16,V,25.68,0
100081,9/24/16,V,23.28,0
100081,9/25/16,V,30,0
100081,9/26/16,V,20.16,0
100081,9/27/16,V,29.04,0
100081,9/28/16,V,28.8,0
100081,9/29/16,V,24.96,0
100081,9/30/16,V,19.68,0
100081,10/1/16,V,27.84,0
100081,10/2/16,V,22.56,0
100081,10/3/16,V,26.4,0
100081,10/4/16,V,22.56,0
100081,10/5/16,V,23.04,0
100081,10/6/16,V,22.32,0
100081,10/7/16,V,21.84,0
100081,10/8/16,V,25.2,0
100081,10/9/16,V,21.36,0
100081,10/10/16,V,18.72,0
100081,10/11/16,V,26.88,0
100081,10/12/16,V,27.6,0
100081,10/13/16,V,20.64,0
100081,10/14/16,V,28.08,0
100081,10/15/16,V,18.72,0
100081,10/16/16,V,18.24,0
100081,10/17/16,V,25.68,0
100081,10/18/16,V,28.8,0
100081,10/19/16,V,22.8,0
100081,10/20/16,V,28.08,0
100081,10/21/16,V,30,0
100081,10/22/16,V,20.16,0
100081,10/23/16,V,30,0
100081,10/24/16,V,25.44,0
100081,10/25/16,V,23.04,0
100081,10/26/16,V,22.56,0
100081,10/27/16,V,29.28,0
100081,10/28/16,V,27.84,0
100081,10/29/16,V,21.36,0
100081,10/30/16,V,23.52,0
100081,10/31/16,V,25.2,0
100081,11/1/16,V,18.48,0
100081,11/2/16,V,19.44,0
100081,11/3/16,V,22.32,0
100081,11/4/16,V,26.16,0
100081,11/5/16,V,24.24,0
100081,11/6/16,V,19.44,0
100081,11/7/16,V,29.28,0
100081,11/8/16,V,20.88,0
100081,11/9/16,V,24.48,0
100081,11/10/16,V,19.92,0
100081,11/11/16,V,30,0
100081,11/12/16,V,28.56,0
100081,11/13/16,V,21.6,0
100081,11/14/16,V,21.6,0
100081,11/15/16,V,24.48,0
100081,11/16/16,V,21.6,0
100081,11/17/16,V,24.48,0
100081,11/18/16,V,22.8,0
100081,11/19/16,V,26.88,0
100081,11/20/16,V,23.76,0
100081,11/21/16,V,28.8,0
100081,11/22/16,V,23.76,0
100081,11/23/16,V,21.6,0
100081,11/24/16,V,19.92,0
100081,11/25/16,V,18.96,0
100081,11/26/16,V,20.88,0
100081,11/27/16,V,27.36,0
100081,11/28/16,V,24.96,0
100081,11/29/16,V,21.1536,0
100081,11/30/16,V,6.9192,0
100081,12/1/16,V,7.2912,0
100082,12/2/14,Z,25.674,0
100082,12/3/14,Z,27.047057,0
100082,12/4/14,Z,20.030356,0
100082,12/5/14,Z,26.288146,0
100082,12/6/14,Z,19.052208,0
100082,12/7/14,Z,21.578325,0
100082,12/8/14,Z,23.399504,0
100082,12/9/14,Z,18.504,0
100082,12/10/14,Z,17.316429,0
100082,12/11/14,Z,27.19074,0
100082,12/12/14,Z,18.853958,0
100082,12/13/14,Z,18.349333,0
100082,12/14/14,Z,19.214259,0
100082,12/15/14,Z,25.274025,0
100082,12/16/14,Z,29.04,0
100082,12/17/14,Z,23.52,0
100082,12/18/14,Z,0,0
100082,12/19/14,Z,0,0
100082,12/20/14,Z,4.6656,0
100082,12/21/14,Z,10.6704,0
100082,12/22/14,Z,8.448,0
100082,12/23/14,Z,8.7552,0
100082,12/24/14,Z,10.656,0
100082,12/25/14,Z,9.6432,0
100082,12/26/14,Z,10.56,0
100082,12/27/14,Z,9.6408,0
100082,12/28/14,Z,8.424,0
100082,12/29/14,Z,7.1136,0
100082,12/30/14,Z,8.6136,0
100082,12/31/14,Z,7.8144,0
100082,1/1/15,Z,8.3472,0
100082,1/2/15,Z,9.768,0
100082,1/3/15,Z,7.0152,0
100082,1/4/15,Z,7.2816,0
100082,1/5/15,Z,8.9376,0
100082,1/6/15,Z,9.8496,0
100082,1/7/15,Z,11.3088,0
100082,1/8/15,Z,7.2576,0
100082,1/9/15,Z,8.6136,0
100082,1/10/15,Z,6.8376,0
100082,1/11/15,Z,10.6704,0
100082,1/12/15,Z,10.7448,0
100082,1/13/15,Z,6.9264,0
100082,1/14/15,Z,8.670667,0
100082,1/15/15,Z,10.7448,0
100082,1/16/15,Z,7.7256,0
100082,1/17/15,Z,9.9456,0
